chrom	start	end	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1	group	probality
chr1	57356255	57656255	1.60568	1.53281	2.90076	1.55101	2.52543	1.51576	0.387942	1.70172	1.89255	2.53329	nonHub	0.293967826118728
chr1	59892661	60192661	5.46537	7.90531	4.26334	1.78577	4.88747	3.55934	0.921073	4.07759	2.22251	2.28644	Hub	0.621763690785949
chr1	62552669	62852669	2.57515	3.18953	2.72822	5.7735	2.64651	2.94842	4.39745	3.65488	2.37693	3.16045	nonHub	0.212250685249589
chr1	63524381	63824381	5.11394	2.67058	5.36405	3.03437	2.61169	3.58089	4.87367	3.33683	2.58445	2.90988	nonHub	0.151326727863162
chr1	66706504	67006504	4.16265	11.8317	1.37788	12.1741	8.36597	9.86552	6.97251	8.45149	2.04101	6.97418	nonHub	0.388302338709027
chr1	68842140	69142140	0.702863	0.231052	1.46598	0.637433	0.408762	0.502432	0.238108	0.569504	2.93825	1.45942	nonHub	0.0284925561951239
chr1	70338711	70638711	1.96923	4.24202	1.7768	6.7953	3.28296	4.65731	8.6172	5.48436	1.49865	5.04867	nonHub	0.157013864390327
chr1	72373461	72673461	1.55115	2.88924	1.16924	1.23269	2.2115	4.09255	5.3104	3.59236	1.64711	1.96876	nonHub	0.0977258206419198
chr1	73577349	73877349	0.660449	0.138485	0.520069	0.522838	0.217507	0.343162	0.196294	0.381935	4.71268	1.01421	nonHub	0.00596828464955035
chr1	76200163	76500163	3.50826	0.919104	3.22137	0.934265	1.54023	1.60963	1.20332	1.4856	2.03667	2.1276	nonHub	0.206712290249113
chr1	76707710	77007710	0.908875	0.300294	1.7303	0.641412	0.526623	0.631695	0.326383	0.807364	2.09844	1.67866	nonHub	0.0240525036088365
chr1	77873461	78173461	2.72662	9.57807	1.40847	10.1416	6.03554	7.36952	11.4559	8.24761	2.63321	7.08306	nonHub	0.381212492378699
chr1	78760527	79060527	2.38125	0.856421	2.4945	1.06478	1.89541	2.21901	0.808407	1.42852	2.15208	1.74951	nonHub	0.407106643524352
chr1	84548439	84848439	2.44184	5.74568	2.81143	3.55164	5.23784	7.07175	8.71593	6.21561	2.49125	3.37299	Hub	0.53971155344451
chr1	85375657	85675657	7.24676	13.1379	2.18674	5.87059	10.0975	10.6911	10.5406	9.88545	2.47825	5.82648	Hub	0.817562628636343
chr1	87200006	87500006	4.75039	2.29375	3.62213	1.83113	3.73244	2.69297	0.971017	2.44656	2.16346	3.05829	nonHub	0.46994376472924
chr1	88531025	88831025	1.1573	0.519684	2.20999	0.630271	0.656806	0.920997	0.490155	0.984059	1.80044	1.65555	nonHub	0.0302439187876343
chr1	88465482	88765482	1.06035	0.493444	2.00012	0.593664	0.620912	0.910225	0.502931	0.950079	1.84108	1.59365	nonHub	0.026908560142235
chr1	89866824	90166824	6.53784	7.50662	2.63706	4.29332	7.83667	9.1615	9.08064	7.23229	2.1109	4.97112	Hub	0.596767261233508
chr1	90594253	90894253	1.32696	0.261664	2.30482	0.508514	0.52448	0.618615	0.305476	0.777461	1.32961	1.73832	nonHub	0.038287007899956
chr1	90897429	91197429	2.84781	0.806129	7.59423	2.16377	1.9747	2.59372	1.70741	1.30075	2.52701	3.62803	nonHub	0.298470310240109
chr1	91426052	91726052	2.78722	0.610792	3.71941	1.48655	0.865205	1.2557	1.05813	1.63783	3.27959	2.69809	nonHub	0.0764819287131692
chr1	93543458	93843458	1.97529	4.9206	2.56057	6.68787	5.6991	5.91685	7.69613	5.53058	2.63592	7.13377	nonHub	0.389843382753755
chr1	93951616	94251616	5.79862	6.41842	5.39893	3.70682	7.15522	6.45852	8.88551	6.57852	3.63231	4.09636	Hub	0.876871155488513
chr1	95802257	96102257	0.817987	0.19971	1.2965	0.540346	0.366975	0.450111	0.219524	0.579018	2.60937	1.5228	nonHub	0.0114342621113908
chr1	97105222	97405222	2.27825	1.38266	2.1592	1.40936	2.99206	2.44214	0.627212	1.71395	2.40402	1.99784	Hub	0.551458534255202
chr1	97990449	98290449	2.60544	2.12101	1.06828	1.894	3.4185	5.19205	5.57522	2.78636	1.32961	2.30061	nonHub	0.225000434018369
chr1	98789127	99089127	2.23583	1.08091	2.3654	1.69425	1.45237	2.02589	2.7516	1.78191	1.82808	2.24394	nonHub	0.13534852716903
chr1	107238141	107538141	1.17548	0.859337	1.66606	0.696322	0.814846	2.07667	3.00597	1.5957	1.75005	1.58992	nonHub	0.035158310157034
chr1	111522238	111822238	4.59891	3.68662	6.48985	3.2556	4.16102	4.18257	4.44275	3.98245	2.51455	3.197	nonHub	0.377588310898281
chr1	111345531	111645531	3.16894	3.43006	3.92254	3.04153	3.27224	3.17617	4.18838	3.24848	2.40565	2.85321	nonHub	0.42853460086168
chr1	112199808	112499808	1.66627	0.685866	6.6012	0.978829	1.17593	1.06488	0.555199	1.31706	1.96353	2.97104	nonHub	0.0830294446437287
chr1	114951504	115251504	1.82381	3.34405	3.64599	4.53604	2.18364	4.54266	8.63694	4.90942	1.70021	4.86224	nonHub	0.102687474189589
chr1	117653262	117953262	2.89628	2.95556	3.91398	2.89511	3.21921	5.11203	7.87732	4.0341	2.52701	4.04863	nonHub	0.399201538876746
chr1	143089212	143389212	0.272662	5.00514	4.72651	4.36415	5.53195	7.61496	9.48833	6.05659	2.6305	3.55421	Hub	0.530936058439241
chr1	145319048	145619048	7.05893	3.80397	3.31253	3.52617	3.05099	5.15128	5.58103	4.55875	2.21168	3.10825	nonHub	0.236320663038479
chr1	147161995	147461995	0.490792	2.70046	5.8364	3.76889	3.0467	3.42392	3.43108	3.12751	6.67025	3.99941	nonHub	0.0467014925775422
chr1	150181060	150481060	9.44018	5.24276	6.55409	2.71924	3.77529	6.40235	7.29076	5.98591	2.94638	4.08667	nonHub	0.325935383684981
chr1	151376187	151676187	3.94452	0.341111	4.92842	0.840361	0.646627	0.700173	0.437887	1.06153	2.02529	2.6623	nonHub	0.149333480434995
chr1	151013495	151313495	2.36307	0.241985	2.46574	0.623108	0.52448	0.580144	0.265984	0.820956	2.67384	2.03662	nonHub	0.19950719578586
chr1	153795737	154095737	1.73292	8.13199	2.14146	14.4198	4.87354	8.22742	17.0125	10.4196	2.78925	7.81314	nonHub	0.176657396223484
chr1	155732197	156032197	2.38731	0.306854	2.38559	0.691547	0.488051	0.563986	0.241593	0.819596	1.62002	2.00754	nonHub	0.18842689067195
chr1	155300572	155600572	8.1314	2.10789	6.79944	2.54257	2.52704	2.47369	3.41831	3.56925	2.28374	3.25591	nonHub	0.17135603727703
chr1	156452603	156752603	0.769514	0.254375	1.36197	0.783859	0.348761	0.481658	0.2474	0.600765	3.8512	1.63914	nonHub	0.0106389229852114
chr1	158852971	159152971	3.70821	0.475952	3.99902	0.976442	0.812168	0.832514	0.391427	1.24367	2.23443	2.32895	nonHub	0.182831100244212
chr1	158694343	158994343	3.12653	0.319974	3.23116	0.791021	0.607518	0.703251	0.289214	0.978623	2.09194	2.18652	nonHub	0.113473414990352
chr1	159976887	160276887	4.05358	3.03282	3.6001	4.06413	3.9103	4.39724	5.24884	3.90633	2.13474	3.51841	nonHub	0.388551199253277
chr1	160455690	160755690	2.24795	1.79739	7.00563	2.38659	2.0272	2.40983	2.86195	2.49141	2.65326	3.1433	nonHub	0.0616886705939353
chr1	163796910	164096910	4.3323	6.25953	3.4967	6.1531	4.59871	7.66574	12.5535	7.55714	2.27399	6.20756	nonHub	0.433900427381683
chr1	166280722	166580722	7.28312	4.04595	2.43698	6.91308	4.23334	4.77734	7.38717	4.92709	2.13908	4.47594	Hub	0.559153492984916
chr1	169528505	169828505	3.06594	3.06708	2.69151	6.91865	3.07777	3.13001	3.68081	3.53663	2.68685	6.09197	nonHub	0.317753663584518
chr1	172305661	172605661	1.92076	1.06779	2.58015	2.19003	1.85524	2.0582	2.42057	2.02113	2.69606	2.95761	nonHub	0.121396019065518
chr1	173422315	173722315	2.45396	0.30904	1.64036	0.810916	0.595197	0.998709	0.648119	0.804645	5.33577	1.70178	nonHub	0.0538832707598756
chr1	173715478	174015478	1.7208	0.248544	1.477	0.803754	0.355189	0.487813	0.275276	0.634745	6.02008	1.86585	nonHub	0.0390210994742789
chr1	174341913	174641913	1.76928	1.92494	1.26591	2.42479	1.69291	2.38059	4.02693	2.37996	3.1268	3.49753	nonHub	0.0775982308030818
chr1	176175619	176475619	6.88927	2.58457	2.67071	2.57122	4.98658	5.57215	4.70177	3.88595	2.38289	4.44238	nonHub	0.310919992050833
chr1	177793134	178093134	5.97434	1.04957	8.44775	2.41285	2.70062	2.48138	1.21377	1.77783	2.88732	2.92182	nonHub	0.241028409412441
chr1	181696923	181996923	5.07152	5.21141	2.9907	4.60368	4.91426	5.89761	8.97726	6.18979	2.20463	5.29551	nonHub	0.467065982460746
chr1	182906378	183206378	3.19318	4.00441	2.05335	4.34027	5.05783	4.50573	3.86781	3.70925	2.12011	4.25446	nonHub	0.333384153768382
chr1	182775485	183075485	5.24118	3.4235	3.19322	4.24	4.88372	4.04562	3.9375	3.68071	2.25773	3.92036	Hub	0.66761506331122
chr1	184236202	184536202	2.33278	1.36371	2.1176	2.03644	3.10027	2.5037	0.616759	1.54405	2.16237	2.09255	Hub	0.603187703430349
chr1	184825032	185125032	2.85387	1.27042	3.01701	1.41572	1.86702	2.55756	3.00713	2.27666	2.06268	2.0411	nonHub	0.153255065854091
chr1	187738953	188038953	1.26031	0.781348	1.2861	0.777493	1.42719	1.31725	0.379812	0.872605	1.74247	1.358	nonHub	0.0163326226719878
chr1	190189924	190489924	1.11489	4.46651	1.11111	1.63934	3.27064	2.6345	0.716648	2.72247	2.80659	1.34532	nonHub	0.0687651997863613
chr1	189973630	190273630	1.16942	1.38266	1.11417	0.983604	1.67898	1.43189	0.37865	1.23279	1.99929	1.27074	nonHub	0.0678959485991579
chr1	192247564	192547564	1.37543	0.713563	1.33076	0.887313	1.68969	1.38727	0.411172	0.9827	1.91531	1.46165	nonHub	0.0470554276160381
chr1	194433392	194733392	2.16918	1.60789	1.22859	0.988379	1.72612	1.50499	0.383296	1.11454	1.18982	1.40199	nonHub	0.179706877163351
chr1	196320718	196620718	2.49032	5.76244	1.29038	3.09644	6.10144	7.68729	5.50553	5.81329	2.16942	5.0345	nonHub	0.244754867186598
chr1	198433740	198733740	4.20506	7.70123	2.43637	3.09246	9.18082	8.4821	5.14662	7.01754	2.96588	3.23354	nonHub	0.386470542395646
chr1	205151807	205451807	6.71355	1.36226	7.96929	1.69982	2.47079	2.75607	3.81438	2.64092	2.73073	2.8905	nonHub	0.201550663701032
chr1	206643612	206943612	1.51479	0.233238	1.33076	0.659715	0.378762	0.487044	0.268307	0.62659	4.54635	1.48775	nonHub	0.0076120502456174
chr1	207903911	208203911	9.14934	4.5066	4.4212	3.11554	4.56764	5.13896	4.50431	4.45409	2.1705	2.45051	Hub	0.648568494295934
chr1	208667560	208967560	3.35072	2.69536	3.32355	1.46586	3.17153	2.0659	0.60979	2.13938	2.65434	2.49973	Hub	0.547168695226567
chr1	210976976	211276976	4.02934	4.81054	4.17401	6.74835	4.07155	5.47059	8.79607	5.81465	3.15172	3.83311	nonHub	0.437148311674227
chr1	213386164	213686164	1.04824	1.30103	2.80898	1.50246	2.00953	1.59193	0.429756	1.20833	2.72044	1.9695	nonHub	0.0881256791988473
chr1	214488580	214788580	1.58144	3.31854	1.62751	1.19051	3.16617	3.05999	1.07207	2.22093	1.91585	1.63616	nonHub	0.171233101732586
chr1	214210772	214510772	2.19342	1.82509	1.95607	0.961322	2.76758	2.25517	0.983794	1.85938	1.6276	1.65629	nonHub	0.206794595335905
chr1	215188904	215488904	1.34513	0.842573	3.55482	1.03056	1.61523	2.21747	1.30437	1.41764	2.22306	1.85839	nonHub	0.0734641870369168
chr1	215317382	215617382	2.04194	0.913273	3.55176	1.01544	1.65701	2.37059	1.33689	1.3891	2.42895	1.86212	nonHub	0.18499900995001
chr1	216484098	216784098	4.05964	6.96507	3.30641	3.82778	7.0245	8.63675	8.12937	7.31113	2.62183	3.83908	Hub	0.849554202243659
chr1	218832751	219132751	10.549	3.86082	5.59227	2.66592	3.8653	5.01432	5.80055	4.37662	2.60503	2.78385	nonHub	0.299459099806098
chr1	218483090	218783090	1.97529	1.5124	3.82159	1.84784	1.35701	2.17669	3.11515	2.26714	2.47933	2.75253	nonHub	0.0701945965218111
chr1	221887882	222187882	8.88274	16.127	4.73324	11.048	10.5185	10.0771	7.78905	11.1617	2.72857	8.46044	Hub	0.920562898961313
chr1	222841612	223141612	4.83521	2.23763	5.92756	1.81362	4.9614	3.1	1.25907	2.56752	2.98755	3.42296	Hub	0.673941654778442
chr1	223349554	223649554	1.43602	0.402336	2.19775	0.876172	0.662699	0.674013	0.329867	0.827752	2.7692	1.67866	nonHub	0.036140534171361
chr1	224999941	225299941	4.18082	3.57948	4.72528	5.30478	4.16102	3.54472	3.14419	3.81799	2.92037	3.67651	nonHub	0.440865876590483
chr1	227972947	228272947	1.78745	1.0933	5.18906	1.15231	1.15289	1.9174	3.06753	2.11763	2.78058	2.45349	nonHub	0.0589612814710694
chr1	230726533	231026533	3.3083	3.40892	4.4781	2.93888	5.07551	4.80811	3.56582	3.74459	2.78166	4.04863	Hub	0.548383063992328
chr1	231304918	231604918	3.6052	4.09624	2.7478	6.0011	3.92851	3.15847	2.13252	2.83665	2.28699	3.35136	Hub	0.550529773544987
chr1	232235527	232535527	5.7865	1.3178	4.37409	1.56533	2.60633	2.28595	1.14524	1.87297	3.42913	2.25736	nonHub	0.237368477489393
chr1	232342625	232642625	4.13841	2.80177	4.08101	3.10838	2.91116	3.25157	4.30686	3.51625	2.84939	2.53776	nonHub	0.372497407556715
chr1	236219325	236519325	1.24213	0.594028	1.09887	0.862643	0.884491	0.817895	0.278761	0.781539	5.28484	1.26254	nonHub	0.00324616035487657
chr1	239641904	239941904	2.42973	2.22305	3.32783	2.59907	2.95027	4.08178	4.93988	2.95082	2.04317	2.53478	nonHub	0.166788475491423
chr1	240517559	240817559	0.87252	0.327262	1.10193	1.01623	0.501444	0.647853	0.415818	0.625231	6.952	1.38111	nonHub	0.00231964750150482
chr1	244423849	244723849	2.85993	1.61736	1.65871	2.48368	3.79994	2.79992	0.737555	2.1285	2.13908	4.0725	Hub	0.563087956655486
chr1	244948981	245248981	2.06618	3.14944	2.60646	8.19033	3.10509	3.50933	5.52411	3.99604	4.08364	4.32157	nonHub	0.171334804401895
chr1	246990505	247290505	5.11394	5.54815	1.78231	4.00604	3.51654	6.74244	11.3293	6.49968	1.67908	2.56983	nonHub	0.230760142206404
chr10	16677700	16977700	3.62338	2.58093	1.68747	5.00715	3.60761	3.28004	2.8724	3.46324	2.16292	6.15013	Hub	0.549960995358436
chr10	117329543	117629543	2.10859	0.505835	2.03439	0.640616	1.0436	0.955621	0.319414	0.91474	1.8828	1.51908	nonHub	0.107352240874261
chr10	7175504	7475504	2.46002	1.4366	2.43025	2.80677	2.16435	1.47113	0.525	1.7357	4.52793	2.53478	nonHub	0.287053897687592
chr10	6030519	6330519	12.7	11.3026	5.60512	10.6565	10.6203	10.6257	13.0042	10.9674	2.89978	8.97575	Hub	0.925869711657465
chr10	2872569	3172569	6.3803	10.3419	5.02325	9.68325	7.50076	5.83221	4.55658	7.16025	3.5635	5.60798	Hub	0.717566323453988
chr10	13400010	13700010	8.07081	2.49055	7.12433	5.34218	3.21492	4.84735	6.0584	4.09255	3.0206	4.21344	nonHub	0.480506175154525
chr10	11502494	11802494	3.6355	1.72815	5.03243	3.08371	3.70886	3.74016	3.19762	2.95626	2.55356	4.24924	nonHub	0.348614450351568
chr10	21897484	22197484	2.76904	2.38194	1.28304	6.94571	4.16584	2.39444	0.782854	2.39763	2.52972	6.08152	nonHub	0.320317307458103
chr10	29232922	29532922	2.67815	4.41257	8.01946	2.44548	6.34734	4.33492	1.0802	3.83158	4.27544	3.54451	Hub	0.624107583646234
chr10	36556163	36856163	0.975526	1.49855	2.18368	1.44039	3.30814	2.43291	0.657411	1.699	2.5774	2.06347	nonHub	0.218460842520782
chr10	37567279	37867279	0.424142	0.4191	0.893907	1.09263	0.486979	0.541673	0.313606	0.655133	6.68542	1.47582	nonHub	0.00241154461186255
chr10	53385156	53685156	2.03588	1.40234	1.64097	1.72369	2.5849	1.94741	0.606305	1.60793	1.7571	3.07096	nonHub	0.264332237813725
chr10	59483764	59783764	2.82357	2.60644	3.58297	2.47493	2.65883	4.59729	6.78551	3.45916	1.98683	3.56315	nonHub	0.197035523233893
chr10	61712684	62012684	2.02982	2.83093	3.68821	1.17857	4.85586	3.64629	0.817699	2.39355	1.6211	2.29838	nonHub	0.443793729931002
chr10	64953076	65253076	3.78092	3.9512	3.83199	2.85373	4.58693	4.65808	2.98274	3.67799	2.08002	3.96884	nonHub	0.46123836465685
chr10	60579717	60879717	1.71474	2.4592	3.57685	1.73722	3.14688	3.15463	1.61101	2.17744	2.28807	2.32299	nonHub	0.30408126071462
chr10	62801016	63101016	1.9147	3.45776	2.65602	1.7038	3.70083	3.88558	2.45193	2.66267	2.40131	2.01872	nonHub	0.244185645695016
chr10	67960492	68260492	0.842224	0.388487	1.29589	0.636637	0.836275	0.859444	0.279922	0.739404	2.7394	1.39081	nonHub	0.00761223566236968
chr10	77333590	77633590	3.99299	2.27261	8.10818	1.84943	3.1351	1.85123	0.554037	2.25899	3.70871	2.57281	Hub	0.608716539773281
chr10	87805610	88105610	2.151	0.311956	3.85708	0.917553	0.610197	0.480119	0.30896	1.08328	3.1734	2.64067	nonHub	0.0504113132146267
chr10	86833531	87133531	0.533207	0.185862	0.683432	0.744069	0.308045	0.410102	0.234624	0.470282	6.2303	1.30132	nonHub	0.00337204665281732
chr10	97429011	97729011	4.56255	2.78355	3.11674	2.4232	2.69258	3.16001	3.90381	3.19004	2.36447	2.35804	nonHub	0.251430024420075
chr10	111118175	111418175	1.19971	0.374639	2.16165	0.861052	0.792881	0.827897	0.34729	0.679599	4.60649	1.52579	nonHub	0.014084098482288
chr10	112948200	113248200	0.805869	0.182217	0.694445	0.674039	0.309652	0.450881	0.227655	0.501544	6.72606	1.39528	nonHub	0.00328538858718774
chr10	118262739	118562739	8.33741	2.73472	4.16667	2.52665	5.02033	3.29235	2.54602	3.19276	2.38397	3.38716	Hub	0.579455856944435
chr10	127892241	128192241	4.24747	2.6006	5.80519	2.28871	4.61318	3.43393	1.47743	2.63141	3.40204	3.06052	Hub	0.570205881798505
chr10	1544709	1844709	1.01188	0.252189	0.766031	1.07273	0.360011	0.420104	0.292699	0.656493	11.4127	1.46762	nonHub	0.00275432640289464
chr10	2486204	2786204	0.763455	0.306854	0.728096	0.852298	0.382512	0.481658	0.255531	0.598047	7.96085	1.34383	nonHub	0.00353489142993002
chr10	3527266	3827266	2.72662	10.2661	4.05776	4.09039	7.15093	6.91017	8.67063	9.29284	3.42534	4.57065	Hub	0.780650073844088
chr10	4285543	4585543	2.40549	5.18299	1.88204	1.66799	5.52981	4.42494	1.04768	3.29741	2.4517	1.99262	nonHub	0.489319165178107
chr10	5629007	5929007	5.5199	4.77409	2.66153	7.5163	5.16498	5.78682	8.64275	5.65019	1.94782	7.52379	Hub	0.55084069447069
chr10	6733444	7033444	5.30783	4.47744	4.60659	1.63297	4.7455	4.06408	1.13595	3.11936	2.8586	2.42217	Hub	0.74851686211302
chr10	8655132	8955132	0.599857	0.23834	0.646721	0.729745	0.346618	0.430106	0.248562	0.517854	5.95452	1.21332	nonHub	0.00352862856558533
chr10	10112383	10412383	0.94523	1.21721	1.82085	1.02896	1.54398	1.27185	0.427433	1.086	3.57867	1.50789	nonHub	0.0426756730533024
chr10	11081692	11381692	3.6355	1.04374	3.80935	1.81521	1.6988	1.74043	1.36941	1.61337	4.0403	2.3819	nonHub	0.266672638340948
chr10	13122820	13422820	8.48283	3.99274	4.01248	7.89987	3.70083	4.82966	6.53114	4.88632	3.18694	4.29249	nonHub	0.386642646505343
chr10	15136556	15436556	5.36236	4.18006	4.10977	6.29395	5.9584	5.39364	6.10022	5.29	3.04607	6.64903	Hub	0.81537525217282
chr10	18366809	18666809	3.67185	2.20483	7.80899	2.04758	4.0978	3.99714	1.66327	2.65723	2.98539	3.16567	nonHub	0.377774969000178
chr10	21110743	21410743	2.28431	0.341111	1.38828	0.780676	0.541624	0.570141	0.255531	0.793772	3.86096	1.52653	nonHub	0.12398016089944
chr10	23817040	24117040	1.95105	0.398691	1.56571	0.938244	0.550195	0.55783	0.286891	0.695909	5.46364	1.57202	nonHub	0.0344157229474421
chr10	23473251	23773251	3.6052	2.15089	5.65651	1.59478	3.16349	3.4924	3.43805	2.88965	2.97509	2.68169	Hub	0.546145632124448
chr10	25371147	25671147	3.24771	0.602775	2.37396	0.977238	1.16093	1.21645	0.599336	1.03707	3.81653	1.77188	nonHub	0.184277578794641
chr10	27752063	28052063	2.35096	2.72889	4.44078	2.63409	3.98155	3.9202	3.1651	3.32868	2.41757	3.74139	nonHub	0.245499448228472
chr10	27663892	27963892	2.61756	2.05687	5.04406	2.43514	2.58597	2.93457	3.00713	2.86383	2.45333	3.68098	nonHub	0.132335378196041
chr10	28351161	28651161	1.96317	3.16912	4.72651	1.78258	4.42621	4.06101	1.83518	2.83121	2.73561	2.51912	nonHub	0.499296030016814
chr10	29533455	29833455	6.7075	2.9665	10.498	6.22472	4.73372	3.9379	2.97693	3.72556	4.28357	5.64154	Hub	0.623957125144494
chr10	34701090	35001090	5.43507	2.47888	1.98422	3.17284	5.28284	4.20104	1.15686	2.88965	1.71375	5.53266	nonHub	0.472554525537333
chr10	36820887	37120887	1.79351	2.15891	2.41557	1.85898	4.20174	2.75607	0.809568	2.31743	2.83422	2.49152	Hub	0.506062260331438
chr10	47904444	48204444	7.48307	4.12686	12.7668	2.16536	5.16873	3.1477	1.80149	3.84653	3.83116	3.5296	Hub	0.883981152073653
chr10	49638621	49938621	3.59914	0.835284	7.70314	2.13512	1.61737	1.07796	0.387942	1.57667	2.24039	3.55421	nonHub	0.317561225432847
chr10	50505405	50805405	0.951289	1.27771	4.87457	3.21183	1.81077	1.4419	0.627212	1.39726	2.43165	3.11422	nonHub	0.0481133391431982
chr10	51761087	52061087	3.49008	5.45559	2.07538	4.04742	6.99075	7.28873	7.20481	5.26146	2.11036	6.9175	Hub	0.656638209933862
chr10	53078587	53378587	1.32696	2.699	1.40847	2.16297	3.57225	3.71707	2.97926	2.85703	1.83891	4.0188	nonHub	0.0612520498503822
chr10	53691971	53991971	4.10205	3.74784	1.52594	1.85182	4.12084	5.15128	4.53335	4.46632	2.39644	1.91134	nonHub	0.496000874830213
chr10	53620108	53920108	4.6595	3.68735	1.58958	1.93856	4.16798	5.03201	4.53219	4.42555	2.11578	2.24319	nonHub	0.349933321929556
chr10	60291757	60591757	1.38755	0.503649	5.35304	0.872193	1.19361	1.1349	0.369358	1.00988	1.86221	2.27824	nonHub	0.0274945612779786
chr10	59894171	60194171	2.56303	5.26462	1.67646	3.86757	6.69395	7.3472	4.59259	4.53157	3.06395	6.45589	nonHub	0.309164540844222
chr10	63087778	63387778	3.98693	9.85577	2.3758	4.52012	6.89539	8.04892	6.97948	7.47423	2.44086	4.59079	Hub	0.604883971126465
chr10	64074726	64374726	2.52061	1.97159	7.20877	1.24542	2.28489	3.6786	4.70177	2.60422	2.74699	2.89273	nonHub	0.0596675671032523
chr10	65225071	65525071	5.62291	0.317058	2.48042	0.810916	0.647698	0.790965	0.34729	0.859013	2.47175	1.96503	nonHub	0.2209368680393
chr10	75919182	76219182	1.06035	2.23617	2.07966	3.03676	3.03599	2.22055	0.67948	2.12579	3.04119	3.10452	nonHub	0.118619703891452
chr10	78239192	78539192	3.25377	1.29666	4.86417	2.32293	2.17507	1.24646	0.412334	1.59298	2.36664	2.87931	nonHub	0.205290625067817
chr10	77647155	77947155	2.29642	3.13049	4.16789	1.75314	4.54675	3.13847	0.731748	2.73199	3.32077	2.21112	nonHub	0.482446172875428
chr10	82276580	82576580	5.76227	0.510937	3.20424	1.17221	0.930564	0.851749	0.434402	1.20833	4.13511	2.09777	nonHub	0.0847295326316229
chr10	83517933	83817933	0.605917	0.213559	0.771537	0.678814	0.316081	0.383941	0.245077	0.433584	5.61805	1.23793	nonHub	0.00322765881045683
chr10	87753389	88053389	1.54509	0.280615	2.74535	0.88413	0.500908	0.470116	0.279922	0.977263	3.99912	2.37892	nonHub	0.0942917839179546
chr10	88186195	88486195	8.7252	5.65748	5.13461	6.58681	7.40005	4.82812	4.98982	6.25231	2.61045	5.50357	Hub	0.758673271398802
chr10	90355877	90655877	4.21112	5.16039	5.16275	2.13194	3.96762	4.79272	4.45785	4.57098	2.17971	2.61084	nonHub	0.435672824066757
