chrom	start	end	group	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1
chr1	112979023	113279023	nonHub	11.7608	6.87615	5.14929	7.03404	6.57931	7.29719	8.75542	7.41986	3.08671	5.57591
chr1	113059023	113359023	nonHub	10.2036	3.85936	4.97675	4.5814	5.33266	6.08227	6.21056	5.32262	3.2162	4.41777
chr1	114139023	114439023	nonHub	4.50196	6.47527	4.53745	4.40075	4.7755	7.64805	9.91808	7.06919	2.58011	4.62957
chr1	116239023	116539023	nonHub	6.20459	0.632658	5.27656	1.01066	1.41004	1.60501	1.07091	1.4992	2.05184	2.37742
chr1	116389023	116689023	nonHub	5.4896	0.591842	6.05177	1.01464	1.51665	1.58885	0.907135	1.53861	2.29566	2.47288
chr1	111069023	111369023	nonHub	4.18688	0.822164	3.14244	1.1547	0.767702	1.39727	2.22196	1.32658	1.83999	2.24543
chr1	115104023	115404023	nonHub	2.08435	1.24564	3.45815	1.41174	1.00664	1.65041	2.29978	1.88385	1.84595	2.03438
chr1	115214023	115514023	nonHub	6.6772	2.23034	3.9513	1.41731	2.8908	2.4206	1.09646	2.56345	2.2599	2.32149
chr1	112054023	112354023	nonHub	5.79256	4.13998	8.36393	2.45344	4.50603	4.65423	5.12456	4.77894	2.25936	3.90769
chr1	114269023	114569023	nonHub	4.096	3.94828	8.34986	3.25958	3.47636	4.84428	4.60304	4.38749	3.03307	4.36408
chr1	115094023	115394023	nonHub	1.76322	2.1385	3.32477	1.54305	1.17914	2.72529	5.06067	3.05412	1.8465	3.31781
chr1	114044023	114344023	nonHub	4.27777	7.8594	1.86674	6.67116	5.04712	8.94683	12.6163	8.42431	1.93481	5.06135
chr1	110864023	111164023	nonHub	10.6762	0.847675	7.62788	1.173	1.66023	1.61963	0.879259	1.63919	1.98195	2.79728
chr1	112974023	113274023	nonHub	11.7669	6.92207	5.14623	7.0985	6.66502	7.37259	8.76006	7.43617	3.08508	5.88167
chr1	114244023	114544023	nonHub	4.70191	5.01753	7.7992	3.76889	3.84869	6.0615	7.07124	5.54281	3.00814	4.46177
chr1	112044023	112344023	nonHub	5.79862	4.54741	8.15957	2.80996	4.92015	5.08587	5.19425	4.98962	2.25177	3.96213
chr1	114284023	114584023	nonHub	3.67185	2.81271	8.69127	3.12907	3.14313	3.23542	1.45653	3.04189	3.05691	3.77793
chr1	115194023	115494023	nonHub	6.61055	1.72669	4.12078	1.39662	2.55115	2.21286	1.08717	2.35141	2.1705	2.26109
chr1	119454023	119754023	nonHub	2.84781	1.32873	3.82281	1.71733	1.70255	2.1867	2.287	2.05647	1.99929	2.61905
chr1	119459023	119759023	nonHub	2.83569	1.32581	3.83811	1.69902	1.69559	2.17823	2.28468	2.06462	1.99441	2.57803
chr1	119494023	119794023	nonHub	2.55091	0.654524	4.36552	1.48734	1.24665	1.13259	0.437887	1.28172	1.95919	2.44007
chr1	118264023	118564023	nonHub	2.43578	1.37538	3.78182	1.99347	1.6538	2.68374	4.12682	2.49141	1.44285	2.5124
chr1	118484023	118784023	nonHub	1.86016	0.450441	2.79613	0.614355	0.85074	0.981012	0.471571	0.9827	1.77823	1.88896
chr1	118234023	118534023	nonHub	2.9084	1.71284	3.52362	2.8967	1.9881	2.87225	4.14308	2.76869	1.406	2.58698
chr1	119314023	119614023	nonHub	1.73292	1.4592	6.58835	2.49403	2.24203	2.99613	2.72257	2.13802	3.00164	3.18581
chr1	118329023	118629023	nonHub	2.22371	0.685137	4.06388	0.706667	1.34736	1.55269	0.663219	1.25182	1.62327	2.04259
chr1	119299023	119599023	nonHub	1.75716	1.43952	6.57857	2.45583	2.22489	2.98612	2.72373	2.11627	2.99893	3.17686
chr1	119489023	119789023	nonHub	2.50244	0.681493	4.29516	1.55101	1.28897	1.15182	0.441372	1.29939	1.95378	2.44752
chr1	119524023	119824023	nonHub	3.02352	0.485427	4.74486	1.0608	1.06235	0.988706	0.398396	1.23687	1.70508	2.42366
chr1	118384023	118684023	nonHub	2.19948	0.683679	3.78855	0.710646	1.38326	1.56346	0.669026	1.2559	1.5978	2.06272
chr1	119319023	119619023	nonHub	1.73292	1.45992	6.54124	2.4797	2.2431	2.99843	2.72257	2.15161	2.97401	3.16195
chr1	118394023	118694023	nonHub	2.20554	0.685137	3.75123	0.702688	1.38218	1.54577	0.670188	1.24503	1.60593	2.09031
chr1	119279023	119579023	nonHub	1.75716	1.41692	6.61772	2.41047	2.19917	2.99228	2.71327	2.0755	2.97726	3.14628
chr1	149894124	150194124	nonHub	6.16217	2.82947	9.99022	4.81536	3.61136	4.665	5.65072	4.60768	2.96859	3.86145
chr1	149789124	150089124	nonHub	5.99857	3.63123	8.88951	6.47858	4.72139	5.74681	6.89353	5.20709	2.85752	5.22765
chr1	148814124	149114124	nonHub	2.93264	7.87907	2.61503	9.56865	5.36802	6.8817	10.5639	7.27715	2.38723	5.99651
chr1	143483857	143783857	nonHub	5.223	11.3077	6.80678	13.5492	11.9205	15.4138	13.4061	11.1019	4.77445	7.53945
chr1	149849124	150149124	nonHub	5.28359	3.74712	9.31535	5.38515	4.22852	5.88453	8.02251	5.53194	3.03036	4.78319
chr1	149724124	150024124	nonHub	6.85292	5.5518	6.60365	6.72129	6.27555	7.29104	8.3547	6.43852	2.77625	5.69598
chr1	148829124	149129124	nonHub	2.86599	7.69759	2.67927	8.86835	5.50892	5.88607	6.74137	5.81601	2.3856	4.90474
chr1	148879124	149179124	nonHub	2.7448	5.04305	3.12408	8.39565	4.29227	4.76426	5.5636	4.9135	2.48854	4.52591
chr1	149914124	150214124	nonHub	6.94986	2.82072	10.2839	4.37449	3.74797	4.6827	5.67279	4.61584	2.89328	3.86965
chr1	149769124	150069124	nonHub	6.98622	5.33459	7.77656	6.63853	5.81	7.36105	8.96913	6.27814	2.75891	5.6132
chr1	149709124	150009124	nonHub	6.86503	5.66841	6.41765	6.73642	6.42823	7.52032	8.5719	6.58939	2.83693	5.68181
chr1	148734124	149034124	nonHub	7.71938	15.2552	2.76187	8.65508	8.96492	11.0866	14.2865	12.105	2.44953	6.94062
chr1	143498857	143798857	nonHub	5.46537	11.8004	7.80654	13.8222	12.8174	16.6618	14.24	11.874	5.13801	7.95035
chr1	152799124	153099124	nonHub	4.56861	4.22234	13.8222	5.57376	4.22049	4.27183	5.08623	4.75447	3.5505	6.79595
chr1	157019124	157319124	nonHub	1.44814	2.35133	1.9371	3.33279	1.85256	3.16925	3.12561	2.5118	2.46741	2.12984
chr1	157219124	157519124	nonHub	7.01651	2.50148	3.64232	3.43943	2.24096	3.56781	3.28938	2.8081	2.16021	2.65335
chr1	153869124	154169124	nonHub	1.92076	9.68886	1.84716	17.568	6.2643	8.20511	12.902	9.60409	2.57794	7.99883
chr1	156014124	156314124	nonHub	7.74967	13.5759	4.34778	5.0915	8.29418	7.11176	4.48108	9.09847	1.95269	7.85042
chr1	158049124	158349124	nonHub	16.2022	6.60647	10.2209	4.10551	7.12415	7.80424	9.30945	7.54083	2.52105	4.48638
chr1	158274124	158574124	nonHub	13.6089	7.16843	8.74939	11.4229	6.26376	6.74475	7.95166	8.31285	2.38072	7.33661
chr1	155949124	156249124	nonHub	6.61055	8.23549	4.4267	1.83033	3.8819	5.0374	3.99209	6.21289	2.11415	3.50499
chr1	157129124	157429124	nonHub	4.096	2.49055	3.38412	3.36861	2.19917	3.55242	3.27544	2.76733	1.9386	2.5042
chr1	155959124	156259124	nonHub	6.87109	11.823	4.43894	2.21391	5.24909	6.04842	4.20929	7.71345	2.10602	3.70037
chr1	157269124	157569124	nonHub	6.56208	0.666915	3.49242	2.27836	1.38808	1.31725	0.516869	1.15804	2.60558	2.28868
chr1	152804124	153104124	nonHub	5.01699	4.34698	14.0045	5.60798	4.66086	4.42417	5.09203	4.8401	3.59601	6.8571
chr1	157009124	157309124	nonHub	1.39967	2.33675	1.75171	3.32961	1.81184	3.13385	3.11632	2.49141	2.49559	2.1015
chr1	157189124	157489124	nonHub	7.05893	2.5095	3.81975	3.42909	2.25275	3.57704	3.3068	2.84752	2.00741	2.68169
chr1	163284124	163584124	nonHub	3.49614	0.272597	2.89709	0.692343	0.530909	0.599379	0.279922	0.940565	1.69804	2.24543
chr1	163314124	163614124	nonHub	5.06546	0.275513	3.76958	0.744069	0.642877	0.778654	0.382135	0.969108	1.83133	2.33044
chr1	162499124	162799124	nonHub	0.914934	1.43733	2.5618	0.91437	0.886634	2.04512	2.79574	2.17744	2.33684	1.8211
chr1	162344124	162644124	nonHub	0.805869	0.229594	1.25857	0.604009	0.390548	0.486274	0.238108	0.555912	2.74482	1.4184
chr1	160304124	160604124	nonHub	1.87228	0.868083	7.68172	1.13083	1.85684	1.53961	0.976825	1.44755	2.45929	2.82263
chr1	166499124	166799124	nonHub	3.81121	1.57436	4.36001	1.43243	2.58972	2.26979	0.751493	1.892	2.24581	2.51017
chr1	163324124	163624124	nonHub	5.07758	0.272597	3.91031	0.736907	0.654663	0.788657	0.372843	0.984059	1.72567	2.33193
chr1	161334124	161634124	nonHub	2.92658	2.48909	2.14024	2.12318	3.20153	3.60628	2.80619	2.87606	1.71863	2.0411
chr1	165644124	165944124	nonHub	7.14376	1.01896	10.1126	2.12557	2.41347	2.65066	2.24054	2.37452	2.72803	3.12988
chr1	160199124	160499124	nonHub	4.56861	1.26386	8.25747	1.60433	2.68401	2.52062	1.92345	2.01161	2.83368	2.97476
chr1	160239124	160539124	nonHub	4.67162	1.10642	8.17671	1.33535	2.42472	2.31904	1.86189	1.90288	2.5113	2.9509
chr1	163554124	163854124	nonHub	6.59843	0.537177	5.91288	0.872193	0.896277	1.45805	1.30321	1.54949	1.51274	2.62501
chr1	166474124	166774124	nonHub	3.84757	1.81853	4.12629	2.31338	2.88009	2.38136	0.779369	2.0388	2.29891	2.77192
chr1	163389124	163689124	nonHub	5.02305	0.268224	4.59619	0.748844	0.686271	0.867138	0.42511	1.06833	1.58155	2.4438
chr1	166584124	166884124	nonHub	3.70215	1.12392	4.40529	0.867418	1.93292	1.87662	0.659734	1.51279	2.1277	2.19024
chr1	160224124	160524124	nonHub	4.67162	1.14578	8.25013	1.43721	2.53561	2.3929	1.86886	1.95317	2.66192	2.98446
chr1	162469124	162769124	nonHub	0.939171	0.428575	2.31522	0.770331	0.720558	0.719409	0.313606	0.888915	2.25665	1.69731
chr1	160414124	160714124	nonHub	2.26007	0.646507	7.70375	1.28919	1.52844	1.19337	0.523838	1.37551	2.59691	2.86961
chr1	169754123	170054123	nonHub	4.51408	6.76026	3.19506	8.79594	4.21727	5.17513	6.16642	5.43407	2.6435	4.14632
chr1	173984123	174284123	nonHub	2.54485	2.09987	2.80103	3.79754	2.85652	2.21439	0.724779	1.95589	3.15443	2.69287
chr1	174899123	175199123	nonHub	4.90792	0.229594	1.9732	0.600826	0.481622	0.632464	0.257854	0.867168	2.6305	1.77188
chr1	168564124	168864124	nonHub	1.14518	4.87613	1.75233	2.46299	3.83637	3.80325	3.56001	3.65081	3.14576	1.96801
chr1	168679124	168979124	nonHub	2.70845	8.43374	1.60793	4.70236	5.92893	8.19588	7.99115	7.24181	3.27201	2.8987
chr1	169594124	169894124	nonHub	4.27171	3.3302	3.35475	7.20196	3.54814	3.47855	3.79463	3.84925	2.72857	6.36491
chr1	168579124	168879124	nonHub	1.13912	5.105	1.72173	2.50357	3.95101	3.94251	3.61228	3.72692	3.20536	1.98964
chr1	168559124	168859124	nonHub	1.14518	4.82803	1.75049	2.41763	3.80637	3.78247	3.54607	3.63857	2.98484	1.94639
chr1	171739123	172039123	nonHub	1.03006	1.46867	4.14464	3.49195	1.64309	2.11668	2.77367	2.21685	2.78058	2.7406
chr1	173889123	174189123	nonHub	2.72662	1.4694	2.95644	2.09454	1.94845	1.63425	0.622566	1.5957	4.07497	2.41098
chr1	172729123	173029123	nonHub	1.49055	0.764584	1.75416	1.43482	1.55683	1.22107	0.379812	1.25182	2.75024	2.53329
chr1	173849123	174149123	nonHub	2.66603	0.555398	2.9338	1.32659	1.11861	0.992553	0.422787	1.14444	4.44936	2.16563
chr1	175039123	175339123	nonHub	4.44137	0.2449	2.37029	0.601622	0.496622	0.622462	0.256692	0.977263	2.17104	1.98591
chr1	169574124	169874124	nonHub	2.10253	3.11592	3.04149	7.16376	3.18117	3.13462	3.67848	3.57061	2.75024	6.28213
chr1	170719123	171019123	nonHub	2.27219	3.63414	4.20277	2.96514	4.0978	4.70655	5.05603	4.00012	2.79738	3.4759
chr1	171754123	172054123	nonHub	0.933111	1.42858	3.99229	3.74024	1.53326	2.04127	2.75741	2.18423	2.82555	2.77565
chr1	171709123	172009123	nonHub	1.21183	2.84696	4.20827	3.45057	2.0272	4.10025	6.52185	3.67663	2.86727	3.02771
chr1	174889123	175189123	nonHub	4.88975	0.234696	1.94628	0.600826	0.495551	0.671705	0.265984	0.852217	2.60178	1.7428
chr1	168629124	168929124	nonHub	2.5812	8.32514	1.71011	3.31131	5.20248	7.53879	7.94817	6.9088	3.23841	2.49824
chr1	173779123	174079123	nonHub	1.42996	0.266766	1.81963	0.839565	0.466086	0.634003	0.32406	0.71222	5.33631	1.89642
chr1	172924123	173224123	nonHub	2.11465	1.01823	2.72027	1.78099	1.95327	2.03204	1.27765	1.92327	1.92343	3.0031
chr1	171669123	171969123	nonHub	1.23001	2.9716	4.27803	2.88158	2.31221	4.27414	6.54275	3.81391	3.00598	3.04561
chr1	169799123	170099123	nonHub	4.59285	6.56492	4.09386	5.89446	4.15352	5.57215	6.91327	5.48844	2.64838	3.51468
chr1	168609124	168909124	nonHub	2.33278	8.11013	1.75783	3.05665	4.64478	6.88863	7.8448	6.58124	3.26334	2.14252
chr1	170654123	170954123	nonHub	3.99299	3.56271	4.23581	3.19194	4.04798	4.71117	6.16526	4.30458	2.76975	3.6698
chr1	168759124	169059124	nonHub	2.95081	8.54235	1.75844	4.6944	5.96643	8.37284	8.01205	7.34103	3.17394	2.95165
chr1	175084123	175384123	nonHub	4.38078	0.260206	2.69029	0.625496	0.537874	0.645544	0.264823	1.03163	1.99387	2.02245
chr1	171704123	172004123	nonHub	1.20577	2.85717	4.21745	3.40919	2.06149	4.11794	6.53114	3.69158	2.97022	3.03293
chr1	171774123	172074123	nonHub	1.47844	2.33311	3.67842	4.21533	1.7272	2.94688	5.5485	3.44285	2.81092	2.90914
chr1	173869123	174169123	nonHub	2.69027	1.19607	2.95705	1.63377	1.62059	1.46959	0.592367	1.45298	4.22234	2.29092
chr1	168659124	168959124	nonHub	2.66603	8.31858	1.66116	4.07129	5.72214	8.06507	7.98418	7.18744	3.24871	2.79429
chr1	169709123	170009123	nonHub	4.61102	6.83242	3.08309	8.3097	4.23066	5.28977	7.13047	5.85542	2.67926	6.61995
chr1	178029123	178329123	nonHub	5.79256	6.5037	3.54442	9.4835	5.16926	6.70397	9.62655	6.61114	2.03992	5.47971
chr1	177199123	177499123	nonHub	5.04728	7.054	2.63522	7.20514	7.53666	7.39568	7.41388	6.54726	2.83314	6.19115
chr1	176919123	177219123	nonHub	2.04194	3.98764	2.65541	7.75424	4.79479	3.80633	3.12096	3.65488	3.15226	5.05613
chr1	178074123	178374123	nonHub	2.46608	12.1153	1.60671	10.4265	6.45877	6.83554	9.2839	7.63597	2.14666	5.39022
chr1	180129123	180429123	nonHub	4.13841	0.58674	1.98666	0.917553	0.906992	0.953313	0.541261	0.962312	4.52684	1.69731
chr1	176984123	177284123	nonHub	3.52643	2.85498	2.95093	7.06508	4.78836	3.71015	2.70282	3.3912	3.3289	5.28284
chr1	176994123	177294123	nonHub	3.42343	2.75731	2.96011	6.94253	4.64211	3.57473	2.67146	3.33411	3.17502	5.03599
chr1	179054123	179354123	nonHub	4.6292	8.98623	2.15064	8.10518	8.65044	9.23767	11.1597	9.19497	2.34117	5.7437
chr1	176989123	177289123	nonHub	3.5022	2.75877	2.95399	6.97595	4.62925	3.57781	2.68424	3.32052	3.29964	5.1747
chr1	179074123	179374123	nonHub	4.7928	11.0744	2.32868	7.96672	9.88744	9.59622	11.2724	10.2348	2.26857	5.70493
chr1	189709123	190009123	nonHub	0.896756	0.623183	1.19249	0.768739	1.14914	0.951005	0.303153	0.929691	1.77498	1.33413
chr1	189604123	189904123	nonHub	0.824046	0.513124	1.11539	0.738499	0.967529	0.908686	0.322898	0.863091	2.04534	1.30803
chr1	188459123	188759123	nonHub	1.79351	0.516039	1.23103	0.610376	0.909671	2.09283	1.81892	1.17299	1.15677	1.23793
chr1	191779123	192079123	nonHub	0.951289	1.06488	1.55409	1.0783	2.35507	1.98203	0.527323	1.26677	2.2133	1.77188
chr1	186539123	186839123	nonHub	1.00582	0.58674	0.963045	0.702688	1.15504	1.00179	0.335675	0.826392	1.55771	1.17902
chr1	190634123	190934123	nonHub	2.70239	3.22087	1.90345	1.46984	4.30192	3.71323	0.790984	2.74422	2.2794	1.96727
chr1	189494123	189794123	nonHub	0.817987	0.763855	1.07624	0.732133	0.9461	0.929461	0.341482	0.795131	2.313	1.30207
chr1	186424123	186724123	nonHub	0.878579	0.611521	0.996697	0.721787	1.23861	1.11412	0.356582	0.831829	1.64982	1.24837
chr1	191854123	192154123	nonHub	0.836165	0.919104	1.52288	1.05363	2.05774	1.65887	0.456471	1.15396	2.28807	1.68761
chr1	191599123	191899123	nonHub	1.10883	1.01094	1.86062	1.23587	2.15846	2.13207	0.713163	1.55628	2.2832	1.82334
chr1	191609123	191909123	nonHub	1.12095	1.01167	1.80862	1.212	2.11292	2.09667	0.693418	1.52774	2.2664	1.79202
chr1	189519123	189819123	nonHub	0.824046	0.763855	1.08786	0.722583	0.998602	0.955621	0.335675	0.79649	2.21493	1.27671
chr1	185579123	185879123	nonHub	1.23001	1.10278	1.69053	1.02896	1.85684	1.40727	0.400719	1.11998	2.55356	1.65331
chr1	188499123	188799123	nonHub	1.84199	0.517497	1.2035	0.57934	0.90592	2.0936	1.82356	1.17027	1.18115	1.24241
chr1	186419123	186719123	nonHub	0.896756	0.610063	1.01138	0.726562	1.23647	1.11181	0.358905	0.833188	1.67095	1.2603
chr1	186439123	186739123	nonHub	0.908875	0.619539	1.0071	0.722583	1.30504	1.14875	0.357743	0.863091	1.62706	1.25881
chr1	190609123	190909123	nonHub	2.68421	3.20119	1.79271	1.38946	4.30299	3.73939	0.793307	2.70209	2.10386	1.88374
chr1	186484123	186784123	nonHub	0.951289	0.604961	1.02851	0.748844	1.2145	1.10412	0.364712	0.860372	1.68612	1.22078
chr1	190579123	190879123	nonHub	2.73268	3.15455	1.70827	1.32818	4.15941	3.66245	0.800276	2.67354	1.9256	1.79276
chr1	191654123	191954123	nonHub	1.01794	1.08164	1.77496	1.18812	2.37597	2.22517	0.660896	1.51686	2.17863	1.81364
chr1	189619123	189919123	nonHub	0.848283	0.501462	1.07991	0.713829	0.957351	0.854058	0.301991	0.827752	1.88605	1.28864
chr1	186489123	186789123	nonHub	0.957348	0.599859	1.02362	0.744069	1.21075	1.09566	0.363551	0.850858	1.6872	1.20736
chr1	190809123	191109123	nonHub	2.35702	3.31417	2.33603	1.78099	4.00619	4.49034	3.77024	3.43605	2.07731	2.29316
chr1	190799123	191099123	nonHub	2.36913	3.33093	2.25893	1.81123	4.05334	4.49265	3.77489	3.45508	2.11849	2.27078
chr1	189509123	189809123	nonHub	0.830106	0.755837	1.09398	0.730541	0.97878	0.937155	0.340321	0.786976	2.27344	1.2961
chr1	189779123	190079123	nonHub	0.933111	0.690968	1.21818	0.779085	1.252	1.08258	0.307799	1.00852	1.75439	1.30281
chr1	185504123	185804123	nonHub	1.3209	1.04301	1.71072	0.924715	1.7947	1.43266	0.380973	1.06153	2.32871	1.60185
chr1	189504123	189804123	nonHub	0.842224	0.760939	1.09092	0.732133	0.985744	0.944849	0.340321	0.791053	2.2794	1.2961
chr1	186499123	186799123	nonHub	0.963407	0.599859	0.972223	0.725766	1.20539	1.08873	0.360066	0.844062	1.57342	1.18349
chr1	190594123	190894123	nonHub	2.70845	3.1888	1.73825	1.34569	4.2387	3.70246	0.792146	2.70073	1.95648	1.84198
chr1	189564123	189864123	nonHub	0.781632	0.764584	1.10377	0.761577	1.03664	0.942541	0.327544	0.845421	2.13637	1.29162
chr1	196054123	196354123	nonHub	3.23559	2.03136	6.4874	1.44994	3.31832	4.29414	3.30564	2.84888	2.64134	2.17011
chr1	193979123	194279123	nonHub	0.908875	0.301752	1.13803	0.513289	0.702343	0.634773	0.241593	0.723093	1.92506	1.314
chr1	198034123	198334123	nonHub	1.38755	1.53427	8.6827	2.23619	2.86616	3.23234	2.14414	2.22773	3.16744	3.10601
chr1	193724123	194024123	nonHub	1.35119	0.932952	1.14966	0.887313	1.67791	1.47652	0.475055	1.02484	1.92831	1.33339
chr1	198949123	199249123	nonHub	5.06546	2.98836	7.9956	5.40505	3.68476	4.1795	4.81327	4.03954	2.78058	6.40369
chr1	197994123	198294123	nonHub	1.35725	1.4971	7.90076	2.07942	2.89937	3.09538	2.05005	2.16792	3.13168	2.94493
chr1	193964123	194264123	nonHub	0.951289	0.341111	1.17291	0.55467	0.811096	0.680938	0.260177	0.752996	1.94511	1.33935
chr1	195929123	196229123	nonHub	3.01141	3.83385	5.92205	2.24017	4.58157	5.56907	4.45204	3.74459	3.07424	2.84799
chr1	196959123	197259123	nonHub	1.78139	3.3958	1.40786	3.02403	3.99387	5.12127	3.89452	3.05548	1.84162	3.50275
chr1	196974123	197274123	nonHub	1.78745	3.38924	1.47883	3.04312	4.07584	5.18205	3.90846	3.06227	1.92343	3.54227
chr1	194774123	195074123	nonHub	1.38755	0.798112	1.47516	1.04727	1.07789	1.87123	1.5448	1.24638	1.66011	1.4706
chr1	193704123	194004123	nonHub	1.33908	0.945343	1.14354	0.904025	1.66987	1.46806	0.472732	1.02076	1.96244	1.31698
chr1	193969123	194269123	nonHub	0.94523	0.330178	1.17168	0.535571	0.793953	0.677091	0.257854	0.751636	1.93752	1.34308
chr1	195909123	196209123	nonHub	3.14471	3.86228	5.77399	2.35158	4.603	5.68064	4.5589	3.79488	3.09754	2.96507
chr1	196014123	196314123	nonHub	2.9084	2.89142	6.55348	1.54066	3.85672	4.37801	3.31377	2.96713	2.9908	2.27973
chr1	195824123	196124123	nonHub	2.46002	3.2821	1.33933	2.71764	3.94458	3.92328	1.9583	2.74558	2.49125	2.7667
chr1	198029123	198329123	nonHub	1.39967	1.53208	8.5897	2.21311	2.85759	3.22388	2.13368	2.21957	3.14739	3.10079
chr1	197929123	198229123	nonHub	1.22395	1.29812	4.83236	1.70778	2.40864	1.90663	0.545907	1.70443	2.7096	2.4863
chr1	197919123	198219123	nonHub	1.86622	1.41401	4.71917	1.66321	2.72473	2.13668	0.557522	1.81997	2.67168	2.47512
chr1	207509123	207809123	nonHub	6.31971	1.32436	4.92108	1.11411	3.1442	2.0959	0.588883	1.98443	2.15262	2.24021
chr1	207419123	207719123	nonHub	6.53178	1.285	4.06204	1.10218	3.03116	2.13207	0.620243	1.87705	2.38993	2.11269
chr1	207499123	207799123	nonHub	5.0594	1.30395	4.66716	1.10138	3.07777	2.0659	0.583075	1.90831	2.13582	2.17011
chr1	207584123	207884123	nonHub	11.5003	1.71357	5.51579	1.66719	4.07102	2.93149	1.13363	2.85567	2.07677	2.57728
chr1	206534123	206834123	nonHub	0.957348	0.246358	1.66789	0.689955	0.36644	0.477811	0.282245	0.64426	4.23751	1.6287
chr1	205254123	205554123	nonHub	2.72662	2.0955	4.48972	1.50803	2.94277	3.27697	3.83296	2.71432	2.37801	2.43336
chr1	207569123	207869123	nonHub	11.9426	1.55759	5.63999	1.57886	3.81762	2.86379	1.12434	2.71568	2.06485	2.55566
chr1	208624123	208924123	nonHub	5.9804	2.77699	3.34129	1.61228	3.486	2.2067	0.657411	2.35141	2.48963	2.5482
chr1	203274123	203574123	nonHub	12.7545	17.6875	4.97247	9.51056	12.3539	10.5134	11.0401	12.2926	2.27507	6.48124
chr1	205409123	205709123	nonHub	1.84199	1.9694	3.73899	1.84068	2.7708	2.91303	2.39851	2.14481	2.32817	2.13282
chr1	214794123	215094123	nonHub	3.52037	2.26168	2.50245	1.15152	2.40489	2.68836	2.01056	2.29976	1.27326	1.76144
chr1	214724123	215024123	nonHub	3.49614	2.94973	2.2932	1.29158	2.85384	3.52703	2.53092	2.8448	1.37404	1.74429
chr1	214939123	215239123	nonHub	2.44184	1.16255	2.64562	1.02578	2.16917	2.06667	0.909458	1.53318	1.45368	1.87256
chr1	210599123	210899123	nonHub	8.23441	7.64948	7.04969	5.0931	7.94596	7.12638	7.31051	6.41813	3.13384	4.34171
chr1	216779123	217079123	nonHub	1.4542	3.66038	2.98336	1.78099	4.89176	3.2508	0.67948	2.84616	2.91387	2.21784
chr1	211554123	211854123	nonHub	2.0177	0.565602	2.21794	0.8897	0.792881	0.939463	0.37052	0.943283	5.16131	1.6906
chr1	211779123	212079123	nonHub	0.787691	0.200439	1.04136	0.80455	0.357332	0.460883	0.255531	0.569504	6.80516	1.45196
chr1	211644123	211944123	nonHub	0.860401	0.228136	1.36625	0.777493	0.372333	0.50474	0.269469	0.62659	6.06776	1.4706
chr1	216824123	217124123	nonHub	1.38755	3.97817	2.8769	1.75791	5.17141	3.47548	0.689933	2.91956	2.84126	2.1716
chr1	215899123	216199123	nonHub	1.43602	0.936597	2.03194	0.923124	1.07039	1.10412	0.389104	0.977263	1.97328	1.58694
chr1	215999123	216299123	nonHub	1.06035	0.400149	2.16838	0.744069	0.730737	0.827897	0.328706	0.772024	2.43707	1.41915
chr1	216934123	217234123	nonHub	1.26637	3.00003	2.59912	1.59796	3.96333	2.71529	0.631858	2.312	2.61208	1.98964
